timestamp,payment_id,amount,country_risk_score,failed_logins,transaction_hour,is_new_device,fraud_probability
2026-02-02T18:43:23.111555,559,2500,0.73,4,17,1,0.99
2026-02-02T18:43:26.094701,403,900,0.87,5,23,1,0.99
2026-02-02T18:43:26.111361,560,500,0.64,6,13,0,0.74
2026-02-02T18:43:29.099962,404,1200,0.9,3,13,0,0.74
2026-02-02T18:43:29.117471,561,2500,0.34,0,18,0,0.23
2026-02-02T18:43:32.103720,405,200,0.38,3,0,1,0.79
2026-02-02T18:43:32.118267,562,200,0.96,2,21,0,0.72
2026-02-02T18:43:35.105365,406,200,0.67,5,7,0,0.73
2026-02-02T18:43:35.119410,563,900,0.51,6,6,1,1.0
2026-02-02T18:43:38.098910,407,1200,0.16,6,6,1,0.74
2026-02-02T18:43:38.118007,564,1200,0.22,5,2,1,0.74
2026-02-02T18:43:41.100815,408,200,0.55,1,16,0,0.7
2026-02-02T18:43:41.115354,565,2500,0.64,4,8,1,0.99
2026-02-02T18:43:44.112848,409,500,0.49,3,21,1,0.97
2026-02-02T18:43:44.132432,566,2500,0.41,0,10,0,0.42
2026-02-02T18:43:47.114187,410,1200,0.81,1,5,0,0.72
2026-02-02T18:43:47.132004,567,500,0.48,5,8,0,0.72
2026-02-02T18:43:50.104692,411,1800,0.81,5,12,0,0.74
2026-02-02T18:43:50.118541,568,900,0.26,1,17,0,0.45
2026-02-02T18:43:53.104506,412,1800,0.6,3,4,1,1.0
2026-02-02T18:43:53.122624,569,900,0.84,6,14,1,0.99
2026-02-02T18:43:56.106766,413,2500,0.28,4,8,0,0.48
2026-02-02T18:43:56.120053,570,2500,0.82,1,6,0,0.72
2026-02-02T18:43:59.118198,414,1800,0.67,5,23,0,0.74
2026-02-02T18:43:59.137309,571,1200,0.9,2,18,0,0.73
2026-02-02T18:44:02.112441,415,2500,0.16,5,13,0,0.48
2026-02-02T18:44:02.125059,572,500,0.64,4,13,0,0.74
2026-02-02T18:44:05.119732,416,200,0.45,1,12,1,0.89
2026-02-02T18:44:05.134022,573,2500,0.68,4,11,0,0.74
2026-02-02T18:44:08.125053,417,500,0.91,0,22,1,0.74
2026-02-02T18:44:08.147677,574,1800,0.49,1,7,0,0.69
2026-02-02T18:44:11.120664,418,900,0.65,2,14,0,0.73
2026-02-02T18:44:11.138397,575,1200,0.91,2,15,1,0.98
2026-02-02T18:44:14.119201,419,200,0.28,5,19,0,0.47
2026-02-02T18:44:14.131228,576,1800,0.17,6,17,1,0.73
2026-02-02T18:44:17.115272,420,2500,0.5,3,3,0,0.73
2026-02-02T18:44:17.128210,577,1800,0.57,1,18,0,0.71
2026-02-02T18:44:20.117914,421,1200,0.19,2,2,1,0.73
2026-02-02T18:44:20.130017,578,2500,0.46,6,23,0,0.72
2026-02-02T18:44:23.127987,422,900,0.95,5,11,1,0.99
2026-02-02T18:44:23.140067,579,900,0.77,4,6,0,0.75
2026-02-02T18:44:26.118930,423,1200,0.75,0,13,1,0.74
2026-02-02T18:44:26.135250,580,2500,0.39,6,21,1,0.79
2026-02-02T18:44:29.124811,424,2500,0.63,6,20,1,0.99
2026-02-02T18:44:29.134896,581,1200,0.66,3,2,1,1.0
2026-02-02T18:44:32.128784,425,2500,0.62,6,23,0,0.74
2026-02-02T18:44:32.138731,582,1200,0.43,4,14,0,0.68
2026-02-02T18:44:35.128899,426,900,0.91,6,5,0,0.75
2026-02-02T18:44:35.138774,583,1200,0.6,2,22,0,0.73
2026-02-02T18:44:38.131827,427,500,0.97,4,8,1,0.99
2026-02-02T18:44:38.142058,584,500,0.87,2,14,1,0.98
2026-02-02T18:44:41.131214,428,1200,0.96,4,1,0,0.75
2026-02-02T18:44:41.144450,585,1800,0.83,3,8,1,0.99
2026-02-02T18:44:44.132225,429,200,0.88,5,12,1,0.98
2026-02-02T18:44:44.146992,586,2500,0.46,0,11,1,0.72
2026-02-02T18:44:47.146998,430,500,0.82,3,14,0,0.74
2026-02-02T18:44:47.169263,587,1200,0.92,2,9,0,0.73
2026-02-02T18:44:50.147277,431,2500,0.43,6,12,0,0.68
2026-02-02T18:44:50.160641,588,2500,0.59,1,1,1,0.97
2026-02-02T18:44:53.155820,432,1800,0.97,4,10,1,0.99
2026-02-02T18:44:53.175926,589,1200,0.51,5,3,1,1.0
2026-02-02T18:44:56.143073,433,900,0.51,0,17,0,0.49
2026-02-02T18:44:56.155013,590,2500,0.12,4,4,1,0.74
2026-02-02T18:44:59.141138,434,1200,0.11,6,20,0,0.48
2026-02-02T18:44:59.157715,591,200,0.98,4,7,0,0.73
2026-02-02T18:45:02.143496,435,200,0.85,2,1,1,0.98
2026-02-02T18:45:02.155901,592,500,0.89,0,11,0,0.49
2026-02-02T18:45:05.150135,436,900,0.26,5,12,1,0.73
2026-02-02T18:45:05.163091,593,500,0.28,1,5,0,0.46
2026-02-02T18:45:08.160760,437,2500,0.1,3,6,0,0.49
2026-02-02T18:45:08.179481,594,500,0.44,3,13,1,0.93
2026-02-02T18:45:11.158781,438,1200,0.7,6,0,0,0.75
2026-02-02T18:45:11.175072,595,1200,0.33,5,22,0,0.48
2026-02-02T18:45:14.161223,439,200,0.88,4,22,1,0.98
2026-02-02T18:45:14.178928,596,900,0.91,1,1,1,0.97
2026-02-02T18:45:17.165833,440,1200,0.95,0,23,0,0.49
2026-02-02T18:45:17.186242,597,900,0.58,6,19,0,0.74
2026-02-02T18:45:20.167552,441,1200,0.5,1,23,1,0.94
2026-02-02T18:45:20.186524,598,2500,0.28,0,9,1,0.48
2026-02-02T18:45:23.169203,442,500,0.35,2,2,0,0.48
2026-02-02T18:45:23.186715,599,500,0.59,6,11,0,0.74
2026-02-02T18:45:26.171081,443,2500,0.13,2,7,1,0.72
2026-02-02T18:45:26.193574,600,1200,0.19,2,13,1,0.72
2026-02-02T18:45:29.173921,444,900,0.25,2,13,0,0.47
2026-02-02T18:45:29.195228,601,2500,0.12,2,5,1,0.73
2026-02-02T18:45:32.161733,445,1800,0.25,6,14,1,0.73
2026-02-02T18:45:32.173080,602,1800,0.15,4,4,0,0.49
2026-02-02T18:45:35.178439,446,1800,0.29,4,3,1,0.74
2026-02-02T18:45:35.198404,603,1800,0.28,6,19,0,0.48
2026-02-02T18:45:38.180747,447,500,0.38,5,0,0,0.55
2026-02-02T18:45:38.201184,604,200,0.69,4,4,1,0.99
2026-02-02T18:45:41.167299,448,2500,0.7,5,4,1,1.0
2026-02-02T18:45:41.185217,605,2500,0.3,3,17,0,0.48
2026-02-02T18:45:42.365429,1,900,0.53,5,11,1,0.99
2026-02-02T18:45:44.166811,449,200,0.42,4,11,0,0.66
2026-02-02T18:45:44.178752,606,2500,0.83,6,0,1,1.0
2026-02-02T18:45:45.372797,2,200,0.7,1,5,0,0.71
2026-02-02T18:45:47.170469,450,1800,0.24,0,13,0,0.23
2026-02-02T18:45:47.184158,607,500,0.88,0,11,1,0.74
2026-02-02T18:45:48.376007,3,900,0.55,2,14,0,0.73
2026-02-02T18:45:50.180008,451,1200,0.72,6,17,0,0.74
2026-02-02T18:45:50.200045,608,2500,0.35,2,2,0,0.48
2026-02-02T18:45:51.378506,4,200,0.42,4,2,1,0.92
2026-02-02T18:45:53.187233,452,1200,0.71,1,22,1,0.96
2026-02-02T18:45:53.208410,609,2500,0.24,1,12,0,0.45
2026-02-02T18:45:54.383377,5,200,0.35,5,12,1,0.72
2026-02-02T18:45:56.179708,453,200,0.5,1,20,0,0.68
2026-02-02T18:45:56.207510,610,2500,0.68,6,11,1,0.99
2026-02-02T18:45:57.390761,6,900,0.27,3,0,0,0.49
2026-02-02T18:45:59.182185,454,200,0.75,3,17,1,0.98
2026-02-02T18:45:59.211296,611,500,0.39,4,3,0,0.55
2026-02-02T18:46:00.381687,7,200,0.29,0,4,0,0.23
2026-02-02T18:46:02.187302,455,500,0.65,2,4,1,0.99
2026-02-02T18:46:02.209607,612,900,0.57,2,11,0,0.73
2026-02-02T18:46:03.376326,8,1200,0.87,6,0,1,1.0
2026-02-02T18:46:05.181491,456,500,0.1,1,20,1,0.7
2026-02-02T18:46:05.195931,613,200,0.77,6,1,1,0.99
2026-02-02T18:46:06.374038,9,1200,0.24,5,3,1,0.74
2026-02-02T18:46:08.184371,457,500,0.8,4,21,1,0.99
2026-02-02T18:46:08.198421,614,1200,0.57,4,18,0,0.74
2026-02-02T18:46:09.387551,10,500,0.13,0,11,0,0.23
2026-02-02T18:46:11.188637,458,2500,0.81,1,12,0,0.71
2026-02-02T18:46:11.210337,615,2500,0.65,5,17,0,0.74
2026-02-02T18:46:12.388455,11,900,0.99,0,6,1,0.75
2026-02-02T18:46:14.190906,459,1800,0.9,1,0,1,0.97
2026-02-02T18:46:14.202973,616,500,0.92,2,17,0,0.73
2026-02-02T18:46:15.380108,12,1200,0.15,5,6,0,0.49
2026-02-02T18:46:17.186447,460,500,0.13,0,18,0,0.23
2026-02-02T18:46:17.200957,617,500,0.67,5,14,1,0.99
2026-02-02T18:46:18.379735,13,500,0.16,2,21,1,0.72
2026-02-02T18:46:20.183311,461,1200,0.99,6,16,1,0.99
2026-02-02T18:46:20.194683,618,200,0.33,6,10,1,0.72
2026-02-02T18:46:21.386306,14,200,0.21,0,1,0,0.23
2026-02-02T18:46:23.184933,462,1200,0.88,1,19,0,0.71
2026-02-02T18:46:23.196159,619,900,0.98,2,13,0,0.73
2026-02-02T18:46:24.386994,15,900,0.88,0,10,0,0.49
2026-02-02T18:46:26.193715,463,900,0.26,1,23,1,0.7
2026-02-02T18:46:26.206622,620,1200,0.12,5,17,0,0.48
2026-02-02T18:46:27.399880,16,500,0.96,2,9,1,0.98
2026-02-02T18:46:29.198961,464,500,0.56,6,5,1,1.0
2026-02-02T18:46:29.220490,621,1200,0.56,3,15,1,0.99
2026-02-02T18:46:30.393183,17,1200,0.12,1,16,0,0.45
2026-02-02T18:46:32.202877,465,500,0.63,4,11,0,0.74
2026-02-02T18:46:32.221595,622,2500,0.9,5,15,0,0.74
2026-02-02T18:46:33.402317,18,200,0.41,6,5,0,0.67
2026-02-02T18:46:35.201546,466,1800,0.12,3,17,0,0.48
2026-02-02T18:46:35.220500,623,1800,0.53,5,21,0,0.74
2026-02-02T18:46:36.406153,19,2500,0.85,5,11,1,0.99
2026-02-02T18:46:38.205693,624,1800,0.31,6,23,1,0.73
2026-02-02T18:46:38.221122,467,2500,0.7,4,12,0,0.74
2026-02-02T18:46:39.391566,20,900,0.5,0,5,1,0.73
2026-02-02T18:46:41.210410,468,500,0.45,4,19,1,0.93
2026-02-02T18:46:41.231176,625,1800,0.53,1,9,0,0.71
2026-02-02T18:46:42.403317,21,900,0.69,3,10,0,0.74
2026-02-02T18:46:44.211171,626,500,0.78,5,11,0,0.74
2026-02-02T18:46:44.230482,469,900,0.18,5,8,1,0.73
2026-02-02T18:46:45.396469,22,200,0.36,4,20,1,0.75
2026-02-02T18:46:47.206041,470,200,0.85,3,15,1,0.98
2026-02-02T18:46:47.223093,627,500,0.8,2,22,0,0.73
2026-02-02T18:46:48.404873,23,1800,0.46,4,10,1,0.97
2026-02-02T18:46:50.201538,471,1200,0.18,4,1,1,0.74
2026-02-02T18:46:50.212167,628,1800,0.43,1,22,0,0.65
2026-02-02T18:46:51.411409,24,200,0.67,3,12,1,0.98
2026-02-02T18:46:53.213812,472,1200,0.6,5,6,1,1.0
2026-02-02T18:46:53.234113,629,1200,0.47,2,1,0,0.72
2026-02-02T18:46:54.412581,25,1800,0.24,5,12,0,0.48
2026-02-02T18:46:56.203592,473,1200,0.26,3,16,0,0.48
2026-02-02T18:46:56.217197,630,1200,0.16,6,14,0,0.48
2026-02-02T18:46:57.401436,26,1200,0.99,4,13,0,0.74
2026-02-02T18:46:59.211054,474,2500,0.6,4,9,0,0.74
2026-02-02T18:46:59.227446,631,1200,0.45,2,16,1,0.92
2026-02-02T18:47:00.410249,27,900,0.57,6,1,0,0.75
2026-02-02T18:47:02.209563,475,500,0.85,0,6,1,0.75
2026-02-02T18:47:02.225975,632,1800,0.65,4,16,1,0.99
2026-02-02T18:47:03.415069,28,200,0.69,6,12,0,0.73
2026-02-02T18:47:05.224085,476,1200,0.59,5,18,1,0.99
2026-02-02T18:47:05.246713,633,2500,0.2,2,11,0,0.47
2026-02-02T18:47:06.421275,29,1800,0.69,0,18,1,0.74
2026-02-02T18:47:08.227190,477,2500,0.16,0,23,1,0.48
2026-02-02T18:47:08.246706,634,1200,0.85,5,18,0,0.74
2026-02-02T18:47:09.409299,30,200,0.24,1,22,0,0.44
2026-02-02T18:47:11.218006,478,1200,0.75,3,22,1,0.99
2026-02-02T18:47:11.235059,635,200,0.82,4,23,1,0.98
2026-02-02T18:47:12.420599,31,1800,0.55,6,18,1,0.99
2026-02-02T18:47:14.223861,479,1200,0.94,3,6,1,1.0
2026-02-02T18:47:14.243262,636,200,0.75,0,19,1,0.73
2026-02-02T18:47:15.419870,32,1200,0.76,5,10,0,0.74
2026-02-02T18:47:17.223567,480,2500,0.35,0,19,1,0.48
2026-02-02T18:47:17.243157,637,1200,0.26,2,22,1,0.72
2026-02-02T18:47:18.428432,33,1800,0.36,0,7,0,0.26
2026-02-02T18:47:20.224336,481,1200,0.46,6,3,1,0.98
2026-02-02T18:47:20.237584,638,2500,0.69,3,8,1,0.99
2026-02-02T18:47:21.431845,34,2500,0.27,5,20,0,0.48
2026-02-02T18:47:23.229360,482,1800,0.47,0,23,1,0.72
2026-02-02T18:47:23.249211,639,900,0.83,2,5,0,0.74
2026-02-02T18:47:24.422528,35,1800,0.78,6,23,0,0.74
2026-02-02T18:47:26.230110,483,1800,0.99,3,4,1,1.0
2026-02-02T18:47:26.246140,640,2500,0.14,2,8,1,0.72
2026-02-02T18:47:27.427592,36,2500,0.51,4,9,1,0.99
2026-02-02T18:47:29.237086,641,500,0.13,2,4,1,0.73
2026-02-02T18:47:29.254968,484,2500,0.87,4,21,0,0.74
2026-02-02T18:47:32.239922,485,500,0.95,6,13,0,0.74
2026-02-02T18:47:32.258395,642,900,0.48,2,2,1,0.97
2026-02-02T18:47:35.227760,643,1200,0.3,1,6,1,0.71
2026-02-02T18:47:35.237840,486,1800,0.75,0,0,1,0.75
2026-02-02T18:47:38.227125,644,500,0.16,4,6,0,0.49
2026-02-02T18:47:38.237126,487,500,0.11,5,7,1,0.73
2026-02-02T18:47:41.233207,645,200,0.38,3,16,1,0.78
2026-02-02T18:47:41.249576,488,200,0.24,6,12,0,0.47
2026-02-02T18:47:44.239583,646,1200,0.46,4,20,0,0.72
2026-02-02T18:47:44.257398,489,1200,0.29,2,5,0,0.48
2026-02-02T18:47:47.232063,647,1800,0.18,6,5,1,0.74
2026-02-02T18:47:47.244188,490,500,0.97,2,19,0,0.73
2026-02-02T18:47:50.246386,648,1200,0.35,6,10,1,0.73
2026-02-02T18:47:50.265491,491,900,0.24,2,2,0,0.48
2026-02-02T18:47:53.242930,492,2500,0.39,3,19,1,0.79
2026-02-02T18:47:53.262171,649,2500,0.64,1,12,0,0.71
2026-02-02T18:47:56.249167,650,1200,0.59,5,2,1,1.0
2026-02-02T18:47:56.261812,493,1200,0.53,4,10,0,0.74
2026-02-02T18:47:59.239550,651,500,0.35,4,17,1,0.73
2026-02-02T18:47:59.249834,494,1800,0.7,0,9,1,0.74
2026-02-02T18:48:02.252438,495,1800,0.88,5,1,1,1.0
2026-02-02T18:48:02.268954,652,2500,0.7,4,12,1,0.99
2026-02-02T18:48:05.240406,653,500,0.37,3,12,0,0.51
2026-02-02T18:48:05.252703,496,500,0.31,4,16,0,0.48
2026-02-02T18:48:08.246388,497,900,0.75,2,7,0,0.73
2026-02-02T18:48:08.261390,654,200,0.49,0,14,1,0.71
2026-02-02T18:48:11.251151,498,500,0.18,2,7,1,0.72
2026-02-02T18:48:11.264868,655,2500,0.43,6,14,1,0.93
2026-02-02T18:48:14.245948,656,1800,0.53,1,22,1,0.96
2026-02-02T18:48:14.256807,499,2500,0.24,3,4,0,0.49
2026-02-02T18:48:17.255298,657,2500,0.36,3,8,1,0.76
2026-02-02T18:48:17.276850,500,200,0.54,2,22,1,0.97
2026-02-02T18:48:20.250938,658,1200,0.14,1,11,1,0.7
2026-02-02T18:48:20.263620,501,200,0.75,1,1,0,0.71
2026-02-02T18:48:20.821217,1,1800,0.18,6,8,1,0.73
2026-02-02T18:48:23.260429,659,2500,0.36,1,22,1,0.73
2026-02-02T18:48:23.283082,502,1200,0.66,0,11,1,0.74
2026-02-02T18:48:23.834285,2,1800,0.98,4,12,1,0.99
2026-02-02T18:48:26.259516,660,1200,0.92,5,7,1,0.99
2026-02-02T18:48:26.277688,503,1200,0.79,4,16,0,0.74
2026-02-02T18:48:26.828354,3,200,0.54,0,15,0,0.48
2026-02-02T18:48:29.263733,661,500,0.18,4,11,1,0.73
2026-02-02T18:48:29.282680,504,900,0.64,0,1,0,0.5
2026-02-02T18:48:29.839195,4,2500,0.57,2,1,1,0.99
2026-02-02T18:48:32.266082,662,2500,0.89,5,23,0,0.74
2026-02-02T18:48:32.289990,505,1800,0.96,0,7,1,0.74
2026-02-02T18:48:32.841326,5,1200,0.25,6,20,0,0.48
2026-02-02T18:48:35.262088,663,900,0.51,3,15,1,0.99
2026-02-02T18:48:35.284608,506,1800,0.98,1,6,0,0.72
2026-02-02T18:48:35.832461,6,1200,0.34,1,0,1,0.71
2026-02-02T18:48:38.265728,664,1200,0.78,5,2,1,1.0
2026-02-02T18:48:38.289576,507,2500,0.96,1,14,1,0.96
2026-02-02T18:48:38.845997,7,1200,0.49,4,2,0,0.73
2026-02-02T18:48:41.274197,665,200,0.98,2,15,0,0.72
2026-02-02T18:48:41.297112,508,1200,0.12,4,13,0,0.48
2026-02-02T18:48:41.840235,8,2500,0.24,2,18,1,0.72
2026-02-02T18:48:44.277782,666,1800,0.85,4,8,0,0.74
2026-02-02T18:48:44.296350,509,2500,0.18,3,20,0,0.48
2026-02-02T18:48:44.847114,9,500,0.67,2,3,0,0.74
2026-02-02T18:48:47.274751,667,1200,0.95,5,17,1,0.99
2026-02-02T18:48:47.299370,510,900,0.8,5,6,0,0.75
2026-02-02T18:48:47.845786,10,200,0.62,6,10,1,0.98
2026-02-02T18:48:50.267445,668,1200,0.68,2,3,1,0.99
2026-02-02T18:48:50.286372,511,200,0.77,1,17,1,0.95
2026-02-02T18:48:50.854916,11,200,0.16,5,14,0,0.47
2026-02-02T18:48:53.267181,669,900,0.65,6,6,1,1.0
2026-02-02T18:48:53.279354,512,1200,0.14,2,2,1,0.73
2026-02-02T18:48:53.853155,12,2500,0.49,4,3,0,0.73
2026-02-02T18:48:56.278743,670,200,0.76,3,0,1,0.99
2026-02-02T18:48:56.302346,513,1800,0.77,1,21,1,0.96
2026-02-02T18:48:56.854878,13,1200,0.66,1,9,0,0.71
2026-02-02T18:48:59.283711,671,1800,0.44,5,23,1,0.93
2026-02-02T18:48:59.305502,514,1800,0.23,3,3,1,0.74
2026-02-02T18:48:59.860520,14,2500,0.6,0,0,0,0.5
2026-02-02T18:49:02.284593,672,200,0.22,4,23,1,0.72
2026-02-02T18:49:02.299604,515,500,0.74,6,1,0,0.75
2026-02-02T18:49:02.864029,15,900,0.11,4,7,1,0.73
2026-02-02T18:49:05.283249,673,1800,0.52,0,22,0,0.49
2026-02-02T18:49:05.320725,516,200,0.6,0,15,1,0.73
2026-02-02T18:49:05.859768,16,200,0.47,1,20,0,0.68
2026-02-02T18:49:08.276240,674,1200,0.61,2,11,0,0.73
2026-02-02T18:49:08.288465,517,500,0.68,2,19,1,0.98
2026-02-02T18:49:08.848594,17,500,0.5,1,11,0,0.69
2026-02-02T18:49:11.281343,675,1200,0.72,2,15,0,0.73
2026-02-02T18:49:11.293709,518,1800,0.34,5,16,0,0.48
2026-02-02T18:49:11.858662,18,900,0.2,5,13,1,0.73
2026-02-02T18:49:14.290459,676,500,0.94,1,20,0,0.71
2026-02-02T18:49:14.302987,519,1800,0.11,6,18,1,0.73
2026-02-02T18:49:14.852523,19,500,0.29,1,23,0,0.45
2026-02-02T18:49:17.292724,677,1200,0.24,3,19,1,0.73
2026-02-02T18:49:17.318446,520,2500,0.93,3,19,1,0.99
2026-02-02T18:49:17.862530,20,900,0.61,4,14,1,0.99
2026-02-02T18:49:20.295568,678,900,0.4,1,22,1,0.76
2026-02-02T18:49:20.320241,521,1800,0.6,2,4,0,0.74
2026-02-02T18:49:20.866477,21,500,0.34,5,7,1,0.73
2026-02-02T18:49:23.283448,679,900,0.37,6,2,0,0.52
2026-02-02T18:49:23.311946,522,1800,0.9,6,0,1,1.0
2026-02-02T18:49:23.865315,22,2500,0.41,1,22,0,0.64
2026-02-02T18:49:26.296928,680,1200,0.98,5,10,1,0.99
2026-02-02T18:49:26.312896,523,900,0.79,4,15,1,0.99
2026-02-02T18:49:26.859844,23,1200,0.23,3,17,0,0.48
2026-02-02T18:49:29.295502,681,1200,0.12,6,14,1,0.73
2026-02-02T18:49:29.314192,524,1800,0.81,2,9,1,0.98
2026-02-02T18:49:29.862184,24,900,0.49,3,5,1,0.98
2026-02-02T18:49:32.297238,682,1800,0.77,1,23,0,0.71
2026-02-02T18:49:32.317618,525,200,0.73,6,3,0,0.74
2026-02-02T18:49:32.863652,25,2500,0.29,1,17,1,0.7
2026-02-02T18:49:35.304033,683,200,0.9,2,0,0,0.73
2026-02-02T18:49:35.328618,526,1200,0.94,5,12,0,0.74
2026-02-02T18:49:35.871842,26,500,0.61,1,16,1,0.96
2026-02-02T18:49:38.295263,684,2500,0.2,5,16,0,0.48
2026-02-02T18:49:38.309430,527,500,0.72,6,5,0,0.75
2026-02-02T18:49:38.878209,27,900,0.72,1,17,0,0.71
2026-02-02T18:49:41.291980,685,900,0.65,3,23,0,0.74
2026-02-02T18:49:41.304853,528,1200,0.11,5,17,1,0.73
2026-02-02T18:49:41.875406,28,2500,0.35,5,4,0,0.49
2026-02-02T18:49:44.305272,686,1200,0.99,1,12,1,0.96
2026-02-02T18:49:44.326243,529,900,0.47,5,23,0,0.72
2026-02-02T18:49:44.881555,29,200,0.65,6,2,0,0.74
2026-02-02T18:49:47.299619,687,200,0.74,1,23,0,0.7
2026-02-02T18:49:47.317537,530,2500,0.21,6,10,1,0.73
2026-02-02T18:49:47.878303,30,2500,0.7,1,8,0,0.71
2026-02-02T18:49:50.303701,688,1200,0.15,0,7,0,0.23
2026-02-02T18:49:50.322668,531,500,0.51,5,14,0,0.74
2026-02-02T18:49:50.876185,31,1800,0.82,5,2,1,1.0
2026-02-02T18:49:53.307618,689,900,0.8,6,15,1,0.99
2026-02-02T18:49:53.322413,532,200,0.66,3,21,1,0.98
2026-02-02T18:49:53.885159,32,1200,0.25,1,8,1,0.7
2026-02-02T18:49:56.308628,690,1800,0.42,5,17,1,0.92
2026-02-02T18:49:56.325226,533,1800,0.2,1,15,1,0.7
2026-02-02T18:49:56.875800,33,900,0.15,2,21,1,0.72
2026-02-02T18:49:59.301852,691,200,0.45,1,13,0,0.64
2026-02-02T18:49:59.312962,534,2500,0.45,3,23,1,0.93
2026-02-02T18:49:59.889509,34,500,0.93,6,12,0,0.74
2026-02-02T18:50:02.303015,692,1800,0.82,4,13,0,0.74
2026-02-02T18:50:02.313478,535,1200,0.78,1,9,0,0.71
2026-02-02T18:50:02.881918,35,200,0.85,2,21,1,0.97
2026-02-02T18:50:05.313610,693,900,0.11,6,13,0,0.48
2026-02-02T18:50:05.336109,536,1800,0.92,1,12,0,0.71
2026-02-02T18:50:05.885081,36,900,0.74,6,0,0,0.75
2026-02-02T18:50:08.315818,694,200,0.73,0,3,0,0.49
2026-02-02T18:50:08.335044,537,1200,0.48,5,8,0,0.72
2026-02-02T18:50:08.913814,37,2500,0.93,3,14,1,0.99
2026-02-02T18:50:11.317038,695,200,0.85,3,2,1,0.99
2026-02-02T18:50:11.335148,538,200,0.38,1,20,0,0.5
2026-02-02T18:50:11.895294,38,200,0.61,2,7,0,0.72
2026-02-02T18:50:14.319488,696,1200,0.13,2,23,0,0.47
2026-02-02T18:50:14.333401,539,2500,0.67,2,13,1,0.98
2026-02-02T18:50:14.888336,39,2500,1.0,2,23,1,0.98
2026-02-02T18:50:17.314950,697,200,0.67,4,15,0,0.73
2026-02-02T18:50:17.334815,540,2500,0.84,2,20,1,0.98
2026-02-02T18:50:17.892194,40,200,0.44,0,22,1,0.67
2026-02-02T18:50:20.329443,698,900,0.24,3,21,0,0.48
2026-02-02T18:50:20.353804,541,2500,0.95,2,3,1,0.99
2026-02-02T18:50:20.887917,41,2500,0.68,3,18,0,0.74
2026-02-02T18:50:23.329915,699,900,0.79,2,0,1,0.99
2026-02-02T18:50:23.352306,542,2500,0.67,6,20,1,0.99
2026-02-02T18:50:23.891186,42,500,0.32,0,12,0,0.23
2026-02-02T18:50:26.320110,700,500,0.64,0,11,0,0.49
2026-02-02T18:50:26.334469,543,900,0.95,3,7,0,0.74
2026-02-02T18:50:26.899893,43,2500,0.75,5,10,0,0.74
2026-02-02T18:50:29.321843,701,1800,0.29,5,8,0,0.48
2026-02-02T18:50:29.339276,544,900,0.59,0,22,1,0.74
2026-02-02T18:50:29.891648,44,1200,0.25,2,2,1,0.73
2026-02-02T18:50:32.319849,702,200,0.34,5,15,0,0.47
2026-02-02T18:50:32.331187,545,200,0.45,3,4,1,0.93
2026-02-02T18:50:32.891659,45,200,0.65,1,5,1,0.96
2026-02-02T18:50:35.326531,703,1800,0.9,6,9,0,0.74
2026-02-02T18:50:35.340073,546,1200,0.23,6,7,0,0.48
2026-02-02T18:50:35.901355,46,900,0.15,2,12,1,0.72
2026-02-02T18:50:38.334157,704,1200,0.89,2,18,1,0.98
2026-02-02T18:50:38.350220,547,200,0.37,0,11,1,0.5
2026-02-02T18:50:38.906822,47,1200,0.58,0,23,0,0.49
2026-02-02T18:50:41.328727,705,1800,0.73,4,13,1,0.99
2026-02-02T18:50:41.344495,548,1800,0.7,5,21,0,0.74
2026-02-02T18:50:41.905635,48,900,0.13,2,1,1,0.73
2026-02-02T18:50:44.323638,706,1200,0.66,2,10,0,0.73
2026-02-02T18:50:44.333815,549,1800,0.61,5,7,0,0.74
2026-02-02T18:50:44.900032,49,2500,0.28,5,9,0,0.48
2026-02-02T18:50:47.324814,707,2500,0.76,2,3,0,0.74
2026-02-02T18:50:47.334325,550,900,0.72,0,15,1,0.74
2026-02-02T18:50:47.902335,50,2500,0.96,3,18,0,0.74
2026-02-02T18:50:50.327676,708,200,0.56,3,14,0,0.73
2026-02-02T18:50:50.338029,551,1800,0.98,6,7,1,0.99
2026-02-02T18:50:50.904916,51,500,0.86,4,6,0,0.75
2026-02-02T18:50:53.328917,709,1800,0.81,5,11,1,0.99
2026-02-02T18:50:53.338789,552,900,0.74,1,1,0,0.72
2026-02-02T18:50:53.902732,52,500,0.64,3,15,0,0.74
2026-02-02T18:50:56.334232,710,2500,0.86,2,12,0,0.73
2026-02-02T18:50:56.344651,553,2500,0.88,6,9,0,0.74
2026-02-02T18:50:56.908374,53,500,0.74,5,1,0,0.75
2026-02-02T18:50:59.331367,711,2500,0.47,3,5,0,0.73
2026-02-02T18:50:59.341358,554,1200,0.36,4,9,1,0.76
2026-02-02T18:50:59.912108,54,2500,0.53,3,6,0,0.75
2026-02-02T18:51:02.336263,712,2500,0.65,0,6,1,0.75
2026-02-02T18:51:02.346171,555,900,0.14,2,14,1,0.72
2026-02-02T18:51:02.907699,55,2500,0.71,3,22,1,0.99
2026-02-02T18:51:05.337810,713,200,0.46,3,19,0,0.71
2026-02-02T18:51:05.347881,556,1200,0.2,2,17,1,0.72
2026-02-02T18:51:05.908663,56,1200,0.7,0,3,0,0.5
2026-02-02T18:51:08.342995,714,1800,0.64,5,10,0,0.74
2026-02-02T18:51:08.353296,557,900,0.48,1,7,1,0.94
